latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd,Wildfire_binary,window_id,days_from_ignition,fire_cluster
33.995139999125,-118.14418,2019-01-20,Yes,-0.0531008457841407,-0.0506307823887808,-0.0525625710975157,-0.0520804171576261,-0.0956797627454866,-0.0494932249574733,-0.0507758182941471,-0.0528238774031129,-0.0571456338017929,-0.0499567081668715,-0.0484364350237098,-0.0630020273981969,-0.0530998461975204,-0.052979496718108,-0.0521345434078402,1,27847,2,2
37.453003999089,-120.800554,2023-08-01,Yes,-0.0531008457841407,-0.0542819520682156,-0.0612082480624126,-0.0520798883411752,0.0151480117654195,-0.047063416982165,-0.0438983172426089,-0.0522950005437273,-0.0359733478527416,-0.0555408141120822,-0.0555491914532815,-0.0341754805984273,-0.0491036642803379,-0.0499237308752925,-0.0512884081370922,1,57157,11,2
33.8732795691265,-118.21437836,2018-02-28,Yes,-0.0531008457841407,-0.0417973073578902,-0.0485043961956253,-0.0520813161455926,-0.0397932623791127,-0.0531083051158588,-0.0548074568416005,-0.0530001696895748,-0.0565575147476525,-0.0495452477288033,-0.0515519399060842,-0.0577073555370147,-0.0533349157220606,-0.0529207319903615,-0.0524165884980895,1,54447,0,2
34.1279499991234,-118.5781,2018-05-17,Yes,-0.0531008457841407,-0.0432106633628327,-0.0455636897449801,-0.0520796180572114,0.0077043552684184,-0.0497302793940888,-0.0517837279310105,-0.0527651133076256,-0.05185256231453,-0.0512498695436571,-0.0531978670137537,-0.0512360899289031,-0.0521595680993598,-0.0517454374354325,-0.0523284494073866,1,66704,9,2
33.9281883191258,-118.29194641,2017-05-06,Yes,-0.0510442429342127,-0.0380283580113769,-0.0312130422658315,-0.0520792537614342,-0.0225428838305069,-0.0502636518764735,-0.0543331464242531,-0.0522362364482401,-0.0718486101553007,-0.0506620689178455,-0.0531390839027655,-0.0606488399043381,-0.0533936831031956,-0.0526856730793757,-0.0526222463763963,1,35343,3,2
33.997199999125,-116.064,2014-10-20,Yes,-0.0531008457841407,-0.0541052825675978,-0.0583263557407803,-0.0520806991930666,-0.0656097535631565,-0.050500706313089,-0.0493528870421047,-0.0531764619760366,-0.0430307765024253,-0.054776673298527,-0.0563133718961281,-0.0329988868514979,-0.0526884745295752,-0.0525681436238828,-0.0519230095901532,1,56129,0,2
33.7929259991275,-116.989426,2024-12-15,Yes,-0.0531008457841407,-0.0518674688931055,-0.0613258763204384,-0.0520823385240643,-0.0991652844385268,-0.0555973767003211,-0.0531473703808844,-0.0534115183579858,-0.0459713717731269,-0.0541300926101342,-0.0557255407862461,-0.0359403712188213,-0.0538050547711409,-0.0534496145400796,-0.0521991787410223,1,31382,2,2
34.1235009991234,-117.223738,2024-11-24,Yes,-0.0531008457841407,-0.0380283580113769,-0.0381531094893542,-0.0520798765896985,-0.119310418291522,-0.0521008237602432,-0.0544517240285899,-0.0518836518753164,-0.044207014610706,-0.0516613299817253,-0.0551964927873523,-0.0471180118146503,-0.0541576590579511,-0.053625908723319,-0.0525752388613548,1,75173,12,2
33.8762319991265,-117.52435,2022-04-29,Yes,-0.0531008457841407,-0.0468029432087282,-0.0559149764512512,-0.0520804171576261,0.0053412897138148,-0.0507377607497044,-0.0497679086572838,-0.053058933785062,-0.0495000860979688,-0.0533071717339979,-0.053903264345612,-0.0453531211942563,-0.0518069638125496,-0.0516279079799396,-0.0520816599534184,1,119294,13,2
39.3780999990747,-120.502,2014-09-18,Yes,-0.0531008457841407,-0.0554008589054618,-0.0490337233567414,-0.0520811163704889,-0.0411520250730098,-0.0524564054151664,-0.0555189224676217,-0.0515898313978799,-0.0336208716361803,-0.0548354533611082,-0.0563133718961281,-0.0347637774718919,-0.0525121723861701,-0.0523918494406435,-0.0523637050436678,1,81865,12,2
