latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd,Wildfire_binary,window_id,days_from_ignition,fire_cluster
44.368790900057,-69.336069865,2020-06-05,Yes,-0.0507504425270801,-0.0466262737081104,-0.0402704181338187,-0.052077555673053,-0.0109047859740844,-0.0465893081089341,-0.0486414214160835,-0.0520011800662909,-0.0718486101553007,-0.0519552302946311,-0.0523749034599189,-0.0600605430308734,-0.0516306616691445,-0.0514516137967002,-0.0522344343773035,1,37191,3,4
33.6524999991293,-79.1627999999999,2015-04-06,Yes,-0.0525132449698756,-0.047627400878278,-0.0476809983894446,-0.0520793771519394,-0.0513722835966701,-0.0484264799927038,-0.0498864862616206,-0.0520011800662909,-0.0718486101553007,-0.0518964502320499,-0.0507289763522494,-0.0635903242716615,-0.0519244985748197,-0.0519217316186718,-0.0521815509228817,1,61770,3,4
28.7835999992032,-82.4574,2019-12-09,Yes,-0.0531008457841407,-0.0380283580113769,-0.0433287528424897,-0.0520776085546981,-0.0895948689423824,-0.0490191160842424,-0.0484042662074098,-0.0525300569256765,-0.0600862290724944,-0.0485459866649235,-0.0487891336896389,-0.0653552148920556,-0.0533936831031956,-0.052979496718108,-0.0523460772255272,1,10220,2,4
44.479799999057,-69.9436899999999,2016-09-09,Yes,-0.0531008457841407,-0.0380283580113769,-0.0498571211629221,-0.0520777495724183,-0.056630104455663,-0.0491376433025501,-0.0462105805271778,-0.0525300569256765,-0.053616919476951,-0.0510735293559136,-0.0513168074621314,-0.0565307617900853,-0.0519244985748197,-0.0519217316186718,-0.0519347614689136,1,14856,5,4
38.4152777990813,-75.99,2017-02-11,Yes,-0.0531008457841407,-0.0570497742445613,-0.0458577603900446,-0.0520819624768104,-0.1291762169819918,-0.0525156690243202,-0.0577126081478537,-0.0526475851166511,-0.0565575147476525,-0.0516025499191441,-0.0492006154665563,-0.0600605430308734,-0.0538638221522759,-0.0534496145400796,-0.0524459681949905,1,125274,6,4
37.3393999990899,-82.8856,2024-03-07,Yes,-0.0531008457841407,-0.0410906293554189,-0.0357417301998251,-0.0520806286842065,-0.0589340933714014,-0.0524564054151664,-0.0564675433023166,-0.0528826414986002,-0.0606743481266347,-0.0490162271655728,-0.0494357479105091,-0.0641786211451262,-0.053922589533411,-0.0532733203568402,-0.0525752388613548,1,120007,2,4
39.6801389990727,-74.35867,2023-04-17,Yes,-0.0531008457841407,-0.0477451805453565,-0.0487396527116769,-0.0520805875540381,-0.06797281911776,-0.0507970243588583,-0.0522580383483579,-0.0511784827294689,-0.0500882051521091,-0.0523666907326993,-0.0513168074621314,-0.0559424649166206,-0.0520420333370898,-0.0521567905296576,-0.052281441892345,1,81744,2,4
41.1336099990652,-74.90028,2018-08-16,Yes,-0.0531008457841407,-0.0382639173455339,-0.0397410909727026,-0.0520753581469127,-0.0149810740557755,-0.0448113998343182,-0.0464477357358515,-0.0522362364482401,-0.0600862290724944,-0.0493101274784787,-0.047025640359993,-0.0677084023859143,-0.0517481964314146,-0.0514516137967002,-0.0522226824985431,1,6085,9,4
36.7164528990955,-85.2906821,2025-02-05,Yes,-0.0423477508830885,-0.0485696382149063,-0.0503276341950253,-0.0520809871042454,-0.1372106398676438,-0.0519230329327816,-0.0526730599635369,-0.0520011800662909,-0.0718486101553007,-0.0478406259139495,-0.0480837363577806,-0.0712381836267025,-0.0529823114352504,-0.0529207319903615,-0.0522755659529649,1,24735,2,4
36.9320999990936,-83.37334,2017-04-18,Yes,-0.0522782046441695,-0.0601120455886034,-0.0399175333597413,-0.0520800587375872,-0.1207282576242841,-0.0477745802920113,-0.0539774136112424,-0.0513547750159308,-0.0718486101553007,-0.0524842508578616,-0.0512580243511432,-0.0624137305247322,-0.0526297071484401,-0.0525681436238828,-0.0523166975286262,1,14648,4,4
